,,,Í–ËŸ⁄ ‚‹ŸŸ‘,“Ÿ‹,ﬁ”Ÿ‡Í ﬁÁ’Ë,‚ŸË ﬁ“’ËŸ› —ŸÈË–‹,ﬁÁÊ’‚,ﬁ“”Ë,ﬁÊ— ﬁÈ‰◊ÍŸ,·ÿÿ’· ‚‹ŸŸ‘,Í–ËŸ⁄ Ë–Ÿ’ﬂ ‚‹ŸŸ‘,ﬁ·' ÿŸ·‘,‘ÈÍŸŸ€’Í ”ÍŸÍ,Í’–Ë,
,,,11/10/2024,31,New York,Jerusalem,Software Engineer,Male,Married,Ezrach Oleh,7/26/2024,LY014,Modern Orthodox,Bachelors Degree,
,,,11/10/2024,28,New York,Jerusalem,Photography,Female,Married,Ezrach Oleh,7/26/2024,LY014,Modern Orthodox,Diploma/GED,
,,,11/10/2024,4,New York,Jerusalem,,Male,Child,Oleh,7/26/2024,LY014,Modern Orthodox,,
,,,11/10/2024,36,Ontario,Tel Aviv-Yafo,Software Engineer,Female,Single,Oleh,6/18/2024,LY014,Reform,Other,
,,,11/10/2024,72,Georgia,Rehovot,Maintenance,Female,Married,Oleh,7/8/2024,LY08,Non-Affiliated,,
,,,11/10/2024,70,Georgia,Rehovot,Retirement,Male,Married,Oleh,7/8/2024,LY08,Non-Affiliated,,
,,,11/10/2024,31,Florida,Herzliya,Cybersecurity,Male,Single,Oleh,6/27/2024,LY08,Conservative,,
,,,11/10/2024,27,Georgia,Ra'anana,IT,Male,Single,Ezrach Oleh,8/15/2024,LY014,Reform,,
,,,11/10/2024,23,Michigan,Elyakhin,Unemployed,Male,Single,Oleh,8/5/2024,LY08,Reform,,
,,,11/10/2024,25,Ontario,Giv'atayim,Business,Female,Single,Ezrach Oleh,10/28/2024,LY08,Conservative,,
,,,11/10/2024,40,District of Columbia,Tel Aviv-Yafo,Physician,Male,Single,Oleh,9/30/2024,LY014,Liberal,MD,
,,,11/10/2024,24,Ontario,Tel Aviv-Yafo,Yoga Instructor,Female,Single,Oleh,9/11/2024,LY08,Reconstructionist,,
,,,11/10/2024,29,New York,Tel Aviv-Yafo,Lawyer,Female,Single,Oleh,9/19/2024,LY014,Conservative,JD,
,,,11/11/2024,78,New York,Eilat,Pharmacist,Female,Divorced,Oleh,1/13/2023,LY28,Traditional,,
,,,11/11/2024,24,Massachusetts,Haifa,Software Engineer,Male,Single,Katin Chozer,6/4/2024,LY16,Non-Affiliated,,
,,,11/11/2024,77,,Jerusalem,,Male,Divorced,,,,Traditional,,
,,,11/11/2024,76,California,Bet Shemesh,Retirement,Male,Married,Oleh,9/6/2024,LY06,Orthodox,Bachelors Degree,
,,,11/11/2024,73,California,Bet Shemesh,Retirement,Female,Married,Oleh,9/6/2024,LY06,Orthodox,,
,,,11/13/2024,27,Ontario,Giv'at Shmuel,Student,Male,Single,Oleh,9/26/2023,LY02,Conservative,,
,,,11/13/2024,27,Ontario,Jerusalem,Accountant CPA,Female,Single,Ezrach Oleh,7/10/2024,LY02,Frum,,
,,,11/13/2024,66,Ohio,Netanya,Physician,Male,Married,Oleh,7/11/2024,LY02,Modern Orthodox,Doctorate Degree,
,,,11/13/2024,68,Ohio,Netanya,Physical Therapist,Female,Married,Oleh,7/11/2024,LY02,Modern Orthodox,,
,,,11/13/2024,67,New York,Jerusalem,Psychologist - Clinical,Female,Married,Oleh,8/21/2024,LY02,Modern Orthodox,Bachelors Degree,
,,,11/13/2024,69,New York,Jerusalem,Administration,Male,Married,Oleh,8/21/2024,LY02,Modern Orthodox,Masters Degree,
,,,11/13/2024,37,New Jersey,Tel Aviv-Yafo,Pharmaceuticals,Female,Divorced,Oleh,3/22/2024,LY02,Traditional,,
,,,11/13/2024,32,New York,Tel Aviv-Yafo,Physician Assistant,Female,Single,Oleh,9/3/2024,LY02,Modern Orthodox,Masters Degree,
,,,11/13/2024,68,New Jersey,Rehovot,Customer Success Management,Female,Married,Oleh,8/15/2024,LY02,Orthodox,,
,,,11/13/2024,70,New Jersey,Rehovot,Education - Principal,Male,Married,Oleh,8/15/2024,LY02,Orthodox,Masters Degree,
,,,11/13/2024,29,,Jerusalem,,Female,Married,,,,Modern Orthodox,,
,,,11/13/2024,33,Colorado,Bet Shemesh,Software Engineer,Male,Single,Oleh,7/11/2024,LY02,Non-Affiliated,,
,,,11/13/2024,26,New York,Jerusalem,Student,Male,Single,,,,Non-Affiliated,,
,,,11/13/2024,25,Maryland,Talmon,Nurse,Female,Single,Oleh,9/15/2024,LY02,Orthodox,Associates Degree,
,,,11/13/2024,27,New Jersey,Jerusalem,Speech Therapist/Pathologist,Female,Single,Oleh,7/7/2024,LY02,Orthodox,Bachelors Degree,
,,,11/13/2024,31,New York,Jerusalem,Training,Female,Single,Oleh,9/16/2024,LY02,Modern Orthodox,,
,,,11/13/2024,31,New York,Jerusalem,Biotech,Female,Single,Oleh,7/1/2024,LY02,Orthodox,Bachelors Degree,
,,,11/13/2024,39,New York,Tel Aviv-Yafo,E-commerce,Female,Single,Ezrach Oleh,8/14/2024,LY02,Modern Orthodox,,
,,,11/13/2024,28,New Jersey,Jerusalem,Self Employed/Small Business,Male,Married,Oleh,9/12/2024,LY4218/LY16,Modern Orthodox,Bachelors Degree,
,,,11/14/2024,24,New York,Jerusalem,Education - Informal,Male,Single,,,,Modern Orthodox,,
,,,11/14/2024,21,,Herzliya,,Female,Single,,,,Modern Orthodox,,
,,,11/14/2024,50,New York,Jerusalem,Architecture,Female,Divorced,,,,Orthodox,,
,,,11/14/2024,21,New York,Kiryat Malachi,Student,Male,Single,Katin Chozer,10/21/2024,,Chabad,,
,,,11/15/2024,22,Ontario,Ma'ale Adumim,Banking - Other,Female,Single,Katin Chozer,7/30/2024,LY386,Masorti,,
,,,11/17/2024,76,Massachusetts,Tel Aviv-Yafo,,Female,Widowed,,,,Conservative,,
,,,11/17/2024,17,,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,11/18/2024,31,,Jerusalem,,Male,Married,,,,Chasidish,,
,,,11/18/2024,57,New York,Jerusalem,Operations,Female,Married,Oleh,9/4/2024,LY28,Modern Orthodox,Bachelors Degree,
,,,11/19/2024,25,California,Haifa,Student,Male,Single,Oleh,10/16/2024,LY06,Conservative,,
,,,11/19/2024,38,California,Tel Aviv-Yafo,Lawyer,Female,Married,Oleh,6/26/2024,LY06,Conservative,JD,
,,,11/19/2024,7,California,Tel Aviv-Yafo,,Male,Child,Ezrah Yelid Hul (katin/minor),6/26/2024,LY06,Conservative,,
,,,11/19/2024,3,California,Tel Aviv-Yafo,,Female,Child,Ezrah Yelid Hul (katin/minor),6/26/2024,LY06,Conservative,,
,,,11/19/2024,3,California,Tel Aviv-Yafo,,Male,Child,Ezrah Yelid Hul (katin/minor),6/26/2024,LY06,Conservative,,
,,,11/19/2024,2,California,Tel Aviv-Yafo,,Male,Child,Ezrah Yelid Hul (katin/minor),6/26/2024,LY06,Conservative,,
,,,11/19/2024,69,,Jerusalem,Business,Male,Married,Oleh,8/20/2024,LY4472/LY08,Frum,,
,,,11/19/2024,67,,Jerusalem,Retirement,Female,Married,Oleh,8/20/2024,LY4472/LY08,Frum,,
,,,11/19/2024,64,Alberta,Karmiel,Nurse,Female,Divorced,Oleh,8/23/2024,LY06,Conservative,Bachelors Degree,
,,,11/20/2024,38,New York,Giv'at Ze'ev,Video Production,Male,Married,,,,Orthodox,,
,,,11/20/2024,38,New York,Giv'at Ze'ev,Admin Assistant,Female,Married,,,,Orthodox,,
,,,11/20/2024,25,California,Jerusalem,Education - English,Female,Single,,,,Traditional,,
,,,11/20/2024,23,New Jersey,Matityahu,Business Broker,Male,Single,,,,Conservative,,
,,,11/20/2024,21,New York,Emmanuel,Musician,Male,Single,,,,Chabad,High School,
,,,11/20/2024,42,,Jerusalem,Physician,Female,Single,,,,Ultra Orthodox,,
,,,11/20/2024,22,Arizona,Tsfat,Education - Early Childhood,Female,Married,Oleh,8/21/2024,LY06,Yeshivish,,
,,,11/20/2024,35,Arizona,Tsfat,Banking - Mortgages,Male,Married,Oleh,8/21/2024,LY06,Yeshivish,,
,,,11/20/2024,68,Maryland,Matityahu,Education Other,Male,Married,,8/21/2024,,Orthodox,Masters Degree,
,,,11/20/2024,50,New York,Jerusalem,Writer - Content,Female,Single,,7/11/2023,,Modern Orthodox,Doctorate Degree,
,,,11/20/2024,9,New York,Jerusalem,,Male,Child,,7/11/2023,,Modern Orthodox,,
,,,11/20/2024,59,Connecticut,Tel Aviv-Yafo,Social Work,Male,Married,Oleh,5/20/2024,LY02,Modern Orthodox,Masters Degree,
,,,11/20/2024,60,Connecticut,Tel Aviv-Yafo,Physician,Female,Married,Ezrach Oleh,5/20/2024,LY02,Modern Orthodox,MD,
,,,11/20/2024,21,New Jersey,Jerusalem,Student,Female,Single,,,,Other,,
,,,11/20/2024,38,,Jerusalem,,Male,Married,,,,Frum,,
,,,11/20/2024,27,Pennsylvania,Herzliya,,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,62,California,Tel Aviv-Yafo,Retirement,Male,Divorced,Oleh,2/7/2024,LY06,Conservative,Masters Degree,
,,,11/20/2024,44,Ontario,Ra'anana,Medical Secretary,Female,Married,,6/11/2024,,Modern Orthodox,,
,,,11/20/2024,25,,Jerusalem,,Male,Single,,,,Orthodox,,
,,,11/20/2024,20,California,Jerusalem,Student,Female,Single,,,,Modern Orthodox,Diploma/GED,
,,,11/20/2024,38,California,Jerusalem,,Male,Married,,,,Yeshivish,,
,,,11/20/2024,14,California,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,11/20/2024,35,California,Jerusalem,,Female,Married,,,,Yeshivish,,
,,,11/20/2024,11,California,Jerusalem,,Male,Child,,,,Yeshivish,,
,,,11/20/2024,9,California,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,11/20/2024,7,California,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,11/20/2024,5,California,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,11/20/2024,2,California,Jerusalem,,Female,Child,,,,Yeshivish,,
,,,11/20/2024,23,Connecticut,Givat Washington,Emergency Services,Male,Single,,,,Modern Orthodox,Associates Degree,
,,,11/20/2024,22,,Bet Shemesh,,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,20,New York,Haifa,Student,Female,Single,,,,Modern Orthodox,,
,,,11/20/2024,25,New York,Eilat,Student,Female,Single,,,,Orthodox,,
,,,11/20/2024,25,Florida,Tel Aviv-Yafo,Real Estate Developer,Male,Single,Oleh,8/28/2024,LY18,Reform,,
,,,11/20/2024,2,New Jersey,Jerusalem,,Male,Child,Oleh,7/17/2024,,Orthodox,,
,,,11/20/2024,24,New Jersey,Jerusalem,,Female,Married,Oleh,7/17/2024,,Orthodox,,
,,,11/20/2024,26,New Jersey,Jerusalem,,Male,Married,Oleh,7/17/2024,,Orthodox,,
,,,11/20/2024,24,Illinois,Oranit,Geriatric Care Manager,Female,Single,Katin Chozer,6/28/2024,LY18,Masorti,,
,,,11/20/2024,24,New Jersey,Rishon LeTsiyon,Childcare,Female,Single,Oleh,10/30/2024,LY18,Reform,,
,,,11/20/2024,20,California,Jerusalem,Academic Advisor,Female,Single,,,,Orthodox,,
,,,11/20/2024,19,British Columbia,Alon Shvut,Student,Male,Single,,,,Modern Orthodox,Diploma/GED,
,,,11/20/2024,22,New York,Jerusalem,,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,30,,Jerusalem,,Female,Married,,,,Orthodox,,
,,,11/20/2024,10,,Jerusalem,,Female,Child,,,,Orthodox,,
,,,11/20/2024,21,,Tel Aviv-Yafo,Student,Female,Single,,,,Conservative,,
,,,11/20/2024,23,,Bet Shemesh,,Male,Single,,,,Orthodox,,
,,,11/20/2024,25,,Tel Aviv-Yafo,,Female,Single,,,,Conservative,,
,,,11/20/2024,26,,Jerusalem,Student,Male,Married,,,,Orthodox,,
,,,11/20/2024,23,Ontario,Jerusalem,Student,Male,Single,,,,Modern Orthodox,Diploma/GED,
,,,11/20/2024,20,Tennessee,Jerusalem,Student,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,55,New Jersey,Ramat Gan,Management Consultant,Male,Separated,,,,Modern Orthodox,JD,
,,,11/20/2024,24,,Jerusalem,Student,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,22,Ontario,Jerusalem,Student,Female,Married,,,,Orthodox,,
,,,11/20/2024,19,,Bet Shemesh,,Male,Single,,,,Modern Orthodox,,
,,,11/20/2024,90,Arizona,Jerusalem,Homemaker,Female,Widowed,,,,Conservative,,
,,,11/20/2024,30,New York,Herzliya,Management,Male,Single,,,,Reform,,
,,,11/20/2024,29,New Jersey,Jerusalem,Admin Assistant,Female,Single,,,,Traditional,Associates Degree,
,,,11/20/2024,20,Ohio,Kibbutz Kfar Etzion,Student,Female,Single,,,,Modern Orthodox,,
,,,11/20/2024,22,,Jerusalem,,Female,Engaged,,,,Yeshivish,,
,,,11/21/2024,61,Ontario,Nof Hagalil,Sales,Female,Married,Oleh,2/27/2024,LY28,Traditional,,
,,,11/21/2024,66,Ontario,Nof Hagalil,Retirement,Male,Married,Oleh,2/27/2024,LY28,Traditional,,
,,,11/21/2024,69,Ontario,Holon,Optometrist,Male,Single,Oleh,12/13/2022,LY28,Conservative,,
,,,11/21/2024,42,Massachusetts,Jerusalem,Education - Informal,Male,Married,Oleh,5/7/2024,LY28,Orthodox,,
,,,11/21/2024,35,Massachusetts,Jerusalem,Nurse Practitioner,Female,Married,Oleh,5/7/2024,LY28,Orthodox,Bachelors Degree,
,,,11/21/2024,2,New Jersey,Jerusalem,,Male,Child,Oleh,8/22/2024,LY28,Orthodox,,
,,,11/21/2024,26,New Jersey,Jerusalem,Customer Service,Female,Married,Ezrach Oleh,8/22/2024,LY28,Orthodox,,
,,,11/21/2024,26,New Jersey,Jerusalem,Education Other,Male,Married,Ezrach Oleh,8/22/2024,LY28,Orthodox,,
,,,11/21/2024,3,New Jersey,Jerusalem,,Female,Child,Oleh,8/22/2024,LY28,Orthodox,,
,,,11/21/2024,24,Ohio,Tel Aviv-Yafo,Other,Female,Single,Oleh,9/18/2024,LY28,Reform,,
,,,11/21/2024,25,New Jersey,Jerusalem,Accountant CPA,Female,Single,Oleh,9/30/2024,LY28,Modern Orthodox,,
,,,11/21/2024,21,New Jersey,Ein HaShofet,Unemployed,Female,Single,Oleh,4/10/2024,LY28,Modern Orthodox,,
,,,11/21/2024,24,New Jersey,Jerusalem,Education - Elementary,Female,Single,Oleh,9/4/2024,LY28,Traditional,,
,,,11/21/2024,52,Pennsylvania,Netanya,Acupuncture,Male,Divorced,Oleh,3/18/2024,LY28,Non-Affiliated,Bachelors Degree,
,,,11/21/2024,35,New Jersey,Tel Aviv-Yafo,Pharmaceuticals,Female,Single,Ezrach Oleh,6/21/2024,LY28,Traditional,,
,,,11/21/2024,34,Pennsylvania,Tel Aviv-Yafo,Non Profit,Female,Single,Oleh,7/31/2024,LY28,Non-Affiliated,Masters Degree,
,,,11/21/2024,65,Maryland,Jerusalem,Education - Early Childhood,Female,Married,Oleh,6/21/2024,LY28,Yeshivish,,
,,,11/21/2024,67,Maryland,Jerusalem,Education - Elementary,Male,Married,Oleh,6/21/2024,LY28,Yeshivish,Other,
,,,11/21/2024,31,Quebec,Jerusalem,Secretary,Female,Single,Ezrach Oleh,9/6/2024,LY28,Traditional,Diploma/GED,
,,,11/24/2024,18,,Bet Shemesh,,Female,Single,,,,Traditional,,
,,,11/25/2024,72,New York,Efrat,Academia,Female,Married,Oleh,7/30/2024,LY02,Orthodox,Associates Degree,
,,,11/25/2024,76,New York,Efrat,Construction Management,Male,Married,Oleh,7/30/2024,LY02,Orthodox,,
,,,11/25/2024,0,Illinois,Jerusalem,,Male,Child,Oleh,10/31/2024,UAE204/UAE2268,Modern Orthodox,,
,,,11/25/2024,28,Illinois,Jerusalem,,Female,Married,Oleh,10/31/2024,UAE204/UAE2268,Modern Orthodox,,
,,,11/26/2024,22,Florida,Jerusalem,Law Clerk,Female,Single,Ezrach Oleh,9/19/2024,LY22,Traditional,,
,,,11/27/2024,30,New York,Kiryat Gat,Physician Assistant,Female,Married,,,,Orthodox,,
,,,11/27/2024,27,New York,Tel Aviv-Yafo,Accountant,Male,Single,,,,Conservative,,
,,,11/27/2024,23,New York,Jerusalem,Education - Early Childhood,Female,Single,,,,Orthodox,,
,,,11/27/2024,21,,Eilat,,Male,Single,,,,Non-Affiliated,,
,,,11/28/2024,76,Massachusetts,Ramat Gan,Retirement,Female,Widowed,,,,Liberal,,
,,,11/28/2024,56,,Tel Aviv-Yafo,,Female,Married,,,,Modern Orthodox,,
,,,12/1/2024,22,,Jerusalem,,Male,Single,,,,Orthodox,,
,,,12/2/2024,28,Massachusetts,Be'er Sheva,Student,Female,Single,Katin Chozer,9/19/2024,LY16,Masorti,,
,,,12/2/2024,35,California,Jerusalem,Social Work,Male,Single,Oleh,8/15/2024,LY06,Other,,
,,,12/3/2024,70,Ontario,Netanya,Physician,Male,Married,Oleh,9/25/2024,LY4472/LY08,Modern Orthodox,Masters Degree,
,,,12/3/2024,20,Maryland,Tel Aviv-Yafo,Student,Female,Single,,,,Conservative,High School,
,,,12/4/2024,53,Florida,Netanya,Education Other,Female,Married,Oleh,6/14/2024,LY18,Chabad,,
,,,12/4/2024,25,New York,Eilat,Yoga Instructor,Female,Single,Oleh,9/16/2024,LY08,Orthodox,,
,,,12/4/2024,26,New York,Eilat,Student,Female,Single,,,,Orthodox,,
,,,12/4/2024,72,Florida,Mevaseret Zion,Construction,Male,Married,Oleh,3/14/2023,LY18,Modern Orthodox,Diploma/GED,
,,,12/4/2024,45,New York,Bat Yam,Economics,Male,Divorced,Oleh,6/11/2024,LY08,Non-Affiliated,Bachelors Degree,
,,,12/4/2024,45,Pennsylvania,Tel Aviv-Yafo,IT Manager,Male,Single,Oleh,6/5/2023,LY08,Non-Affiliated,,
,,,12/4/2024,35,,Jerusalem,,Male,Married,,,,Frum,,
,,,12/4/2024,74,,Tel Aviv-Yafo,,Male,Married,,,,Traditional,,
,,,12/4/2024,24,,Moshav Yad Rambam,,Male,Married,,,,Modern Orthodox,,
,,,12/4/2024,27,,Tel Aviv-Yafo,,Male,Single,,,,Other,,
,,,12/4/2024,60,New York,Jerusalem,Research,Female,Single,Oleh,6/5/2024,LY08,Modern Orthodox,Doctorate Degree,
,,,12/4/2024,0,New York,Betar Illit,,Male,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,37,New York,Betar Illit,Rabbinate,Male,Married,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,39,New York,Betar Illit,Education - Special,Female,Married,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,15,New York,Betar Illit,,Male,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,13,New York,Betar Illit,,Male,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,10,New York,Betar Illit,,Male,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,7,New York,Betar Illit,,Female,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,5,New York,Betar Illit,,Male,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,2,New York,Betar Illit,,Female,Child,Oleh,9/4/2024,LY08,Chasidish,,
,,,12/4/2024,19,Colorado,Jerusalem,Student,Female,Single,,11/12/2024,,Modern Orthodox,,
,,,12/4/2024,30,,Tel Aviv-Yafo,Software Engineer,Male,Single,,,,Modern Orthodox,Other,
,,,12/4/2024,26,,Jerusalem,,Female,Single,,,,Conservative,,
,,,12/4/2024,21,,Jerusalem,,Female,Single,,,,Modern Orthodox,,
,,,12/4/2024,25,Maryland,Tel Aviv-Yafo,Accountant CPA,Female,Single,Oleh,11/4/2024,LY08,Orthodox,,
,,,12/4/2024,30,New York,Netanya,Brand Marketing Manager,Male,Single,,,,Modern Orthodox,Bachelors Degree,
,,,12/4/2024,27,New York,Tel Aviv-Yafo,Journalism,Female,Single,Oleh,10/15/2024,LY08,Modern Orthodox,,
,,,12/4/2024,35,Ontario,Kefar Sava,Self Employed/Small Business,Male,Single,,,,Conservative,,
,,,12/4/2024,63,Illinois,Netanya,Physician,Female,Married,Oleh,10/7/2024,LY396,Modern Orthodox,MD,
,,,12/4/2024,23,New York,Jerusalem,Unemployed,Female,Single,Oleh,9/5/2024,,Chabad,,
,,,12/4/2024,19,New York,Alon Shvut,Student,Male,Single,,,,Orthodox,,
,,,12/4/2024,20,,Jerusalem,,Female,Single,,,,Frum,,
,,,12/4/2024,20,Virginia,Jerusalem,Student,Female,Married,,,,Frum,,
,,,12/4/2024,21,,Bnei Brak,,Male,Married,,,,Orthodox,,
,,,12/4/2024,18,Nebraska,Jerusalem,,Female,Child,Katin Chozer,9/18/2024,LY18,Orthodox,,
,,,12/4/2024,26,Georgia,Jerusalem,Marketing,Female,Single,,,,Orthodox,,
,,,12/4/2024,87,New York,Ramat Gan,Homemaker,Female,Widowed,,,,Modern Orthodox,,
,,,12/4/2024,21,Maryland,Herzliya,,Female,Engaged,,,,Modern Orthodox,,
,,,12/4/2024,23,New York,Tel Aviv-Yafo,Data Scientist,Male,Single,,,,Orthodox,,
,,,12/4/2024,21,Florida,Jerusalem,Army,Male,Single,,,,Other,,
,,,12/4/2024,18,,Jerusalem,Student,Female,Single,,,,Modern Orthodox,,
,,,12/4/2024,22,New Jersey,Jerusalem,Student,Female,Single,,,,Orthodox,Bachelors Degree,
,,,12/4/2024,30,,Bet Shemesh,Graphic Designer - Web,Female,Single,,,,Frum,,
,,,12/5/2024,59,New Jersey,Bet Shemesh,Programmer JAVA,Male,Married,Oleh,5/14/2024,LY010,Frum,Masters Degree,
,,,12/5/2024,26,New Jersey,Bet Shemesh,Student,Male,Special Needs Adult,Oleh,5/14/2024,LY010,Frum,,
,,,12/5/2024,59,New Jersey,Bet Shemesh,Childcare,Female,Married,Oleh,5/14/2024,LY010,Frum,,
,,,12/5/2024,20,New York,Tel Aviv-Yafo,,Female,Single,,10/1/2024,,Orthodox,,
,,,12/5/2024,17,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,36,NY,Jerusalem,Artist,Female,Married,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,3,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,15,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,14,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,12,NY,Jerusalem,,Male,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,9,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,37,NY,Jerusalem,Writer,Male,Married,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,5,NY,Jerusalem,,Female,Child,Oleh,8/27/2024,LY010,Chasidish,,
,,,12/5/2024,18,,Jerusalem,,Female,Single,,,,Frum,,
,,,12/6/2024,,,Jerusalem,,,Married,,,TEST123,Chasidish,,
,,,12/6/2024,28,,Jerusalem,Actor,Female,Single,,,TEST123,Chasidish,Bachelors Degree,
,,,12/9/2024,26,New York,,Finance,Male,Single,Temporary Resident,1/26/2022,,Traditional,,
,,,12/9/2024,66,,Jerusalem,,Female,Widowed,,,,Chasidish,,
,,,12/9/2024,38,Ontario,Tel Aviv-Yafo,,Female,Single,,,,Modern Orthodox,,
,,,12/9/2024,20,California,Ra'anana,Bookkeeper,Female,Single,Katin Chozer,11/25/2024,LY974,Masorti,Other,
,,,12/10/2024,27,Ontario,Netanya,Software Engineer,Male,Married,Oleh,6/7/2024,AF0327/AF0662/FZ1073,Non-Affiliated,Masters Degree,
,,,12/10/2024,29,Ontario,Netanya,QA/QC,Female,Married,Oleh,6/7/2024,AF0327/AF0662/FZ1073,Non-Affiliated,Masters Degree,
,,,12/10/2024,30,Texas,Ramat Gan,Sales,Male,Single,Oleh,9/23/2024,LY10,Reform,,
,,,12/11/2024,38,California,Nehusha,Real Estate,Male,Married,,,,Orthodox,,
,,,12/11/2024,11,New York,Jerusalem,,Male,Child,Oleh,10/29/2024,LY542,Modern Orthodox,,
,,,12/11/2024,11,New York,Jerusalem,,Male,Child,Oleh,10/29/2024,LY542,Modern Orthodox,,
,,,12/11/2024,46,New York,Jerusalem,Social Work,Female,Married,Oleh,10/29/2024,LY542,Modern Orthodox,Doctorate Degree,
,,,12/11/2024,37,,Jerusalem,Student,Male,Married,,,,Orthodox,,
,,,12/11/2024,38,New York,Jerusalem,Sales,Male,Married,,,,Frum,,
,,,12/11/2024,25,New York,Jerusalem,Bookkeeper,Female,Married,,,,Frum,,
,,,12/11/2024,24,New York,Netanya,Psychologist,Female,Single,,,,Masorti,Diploma/GED,
,,,12/12/2024,3,New York,Afula,,Male,Child,Oleh,9/19/2024,LY28,Orthodox,,
,,,12/12/2024,30,New York,Afula,Business,Female,Married,Oleh,9/19/2024,LY28,Orthodox,,
,,,12/12/2024,31,New York,Afula,Other,Male,Married,Oleh,9/19/2024,LY28,Orthodox,,
,,,12/12/2024,5,New York,Afula,,Male,Child,Oleh,9/19/2024,LY28,Orthodox,,
,,,12/12/2024,40,,Tel Aviv-Yafo,Self Employed/Small Business,Female,Single,Oleh,7/26/2024,LY28,Traditional,,
,,,12/12/2024,36,,Tel Aviv-Yafo,Operations,Male,Single,Oleh,9/16/2024,LY28,Traditional,,
,,,12/12/2024,23,New Jersey,Jerusalem,Environmental Science,Male,Single,Oleh,9/9/2024,LY28,Modern Orthodox,,
,,,12/12/2024,37,CO,Jerusalem,,Female,Single,Oleh,7/31/2024,LY28,Modern Orthodox,,
,,,12/12/2024,76,Florida,Jerusalem,Retirement,Male,Married,Oleh,10/15/2024,LY18,Modern Orthodox,,
,,,12/12/2024,73,Florida,Jerusalem,Retirement,Female,Married,Oleh,10/15/2024,LY18,Modern Orthodox,,
,,,12/12/2024,44,District of Columbia,Jerusalem,Real Estate Developer,Male,Single,Oleh,6/5/2024,LY28,Conservative,Masters Degree,
,,,12/12/2024,66,Ohio,Even Yehuda,IT,Female,Married,Oleh,8/22/2024,LY28,Conservative,,
,,,12/12/2024,96,New York,Bet Shemesh,Retirement,Female,Widowed,Oleh,9/26/2024,LY28,Orthodox,,
,,,12/12/2024,21,California,Jerusalem,Student,Male,Single,,,,Frum,Other,
,,,12/15/2024,35,,Kibbutz Nir Yitzchak,,Male,Single,,,,Non-Affiliated,,
,,,12/15/2024,20,,Betar Illit,Speech Therapist/Pathologist,Female,Single,,,,Yeshivish,,
,,,12/16/2024,54,Ontario,Ra'anana,Accountant CPA,Male,Married,Katin Chozer,10/1/2024,LY324,Orthodox,,
,,,12/16/2024,47,Ontario,Ra'anana,Human Resources/Recruitment,Female,Married,Oleh,10/1/2024,LY324,Orthodox,Diploma/GED,
,,,12/16/2024,2,,Jerusalem,,Female,Child,,,,Ultra Orthodox,,
,,,12/16/2024,13,,Jerusalem,,Male,Child,,,,Ultra Orthodox,,
,,,12/16/2024,36,,Jerusalem,,Female,Married,,,,Ultra Orthodox,,
,,,12/16/2024,11,,Jerusalem,,Female,Child,,,,Ultra Orthodox,,
,,,12/16/2024,9,,Jerusalem,,Male,Child,,,,Ultra Orthodox,,
,,,12/16/2024,6,,Jerusalem,,Female,Child,,,,Ultra Orthodox,,
,,,12/16/2024,20,Virginia,Tel Aviv-Yafo,Student,Female,Single,Oleh,8/1/2024,EK2269/EK213,Conservative,,
,,,12/16/2024,35,,Tsfat,,Male,Married,,,,Orthodox,,
